run_id,topology_tier,topology_name,topology_idx,voxel_seed,voxel_nx,voxel_ny,voxel_nz,regolith_volume_fraction_target,hdpe_volume_fraction_target,thickness_cm,w_regolith,w_hdpe,density_g_cm3,areal_density_g_cm2,H_mass_fraction,C_mass_fraction,O_mass_fraction,Si_mass_fraction,Al_mass_fraction,Ca_mass_fraction,Fe_mass_fraction,Mg_mass_fraction,Na_mass_fraction,K_mass_fraction,Mn_mass_fraction,P_mass_fraction,Ti_mass_fraction,mean_excitation_ev
903,3,tier3_voxel_grid,3,20261810,64,64,64,0.4193719489,0.5806280511,9.977975342,0.6764581419,0.3235418581,1.704869508,17.01114591,0.04650034833,0.2770415098,0.3104705809,0.1573000941,0.09532535668,0.06619813683,0.0170408626,0.01181575055,0.01296022042,0.001933674678,0.0003183457696,0.0005082882105,0.002586831069,97.05169479
904,3,tier3_voxel_grid,3,20261811,64,64,64,0.05127852281,0.9487214772,1.024182339,0.135292868,0.864707132,1.042301341,1.067506625,0.1242781477,0.7404289843,0.06209468512,0.03146030708,0.01906524602,0.01323974867,0.003408203748,0.002363171763,0.002592067834,0.000386738479,6.366973729e-05,0.0001016585735,0.0005173709542,61.05765609
905,3,tier3_voxel_grid,3,20261812,64,64,64,0.07673324165,0.9232667583,10.4432579,0.1939275508,0.8060724492,1.088119835,11.36351606,0.1158510057,0.6902214435,0.08900594969,0.04509491438,0.02732794803,0.0189777338,0.004885287859,0.003387348638,0.003715446158,0.0005543473735,9.126361497e-05,0.0001457164629,0.0007415947602,63.99233606
906,3,tier3_voxel_grid,3,20261813,64,64,64,0.03247443218,0.9675255678,4.698399541,0.0885560377,0.9114439623,1.008453978,4.738119707,0.1309952968,0.7804486655,0.04064411789,0.02059236515,0.0124791696,0.008666086396,0.002230842055,0.001546815666,0.001696639744,0.0002531399314,4.167506935e-05,6.654068766e-05,0.0003386455059,58.84599957
907,3,tier3_voxel_grid,3,20261814,64,64,64,0.05080170423,0.9491982958,11.25892233,0.1341452941,0.8658547059,1.041443068,11.72552661,0.1244430803,0.7414116256,0.06156798894,0.03119345616,0.01890353182,0.01312744719,0.003379294867,0.002343126995,0.002570081537,0.0003834581068,6.312968129e-05,0.0001007962907,0.0005129825383,61.0020313
908,3,tier3_voxel_grid,3,20261815,64,64,64,0.08880680084,0.9111931992,3.942236064,0.2200461405,0.7799538595,1.109852242,4.375299533,0.1120971684,0.6678566911,0.1009934671,0.0511683968,0.03100853628,0.02153369679,0.005543249191,0.003843564215,0.004215850632,0.000629008099,0.0001035551997,0.0001653418772,0.0008414743763,65.36026386
909,3,tier3_voxel_grid,3,20261816,64,64,64,0.1779170754,0.8220829246,12.60600752,0.3851774643,0.6148225357,1.270250736,16.01279033,0.0883640288,0.5264585069,0.1767829577,0.08956718478,0.05427856787,0.03769343424,0.009703122545,0.006727926763,0.007379591627,0.001101040645,0.0001812671158,0.0002894209589,0.001472950017,74.9768657
910,3,tier3_voxel_grid,3,20261817,64,64,64,0.1109103758,0.8890896242,7.618005608,0.2653038208,0.7346961792,1.149638676,8.757953884,0.1055926069,0.6291035723,0.1217651563,0.06169238479,0.03738617333,0.02596260957,0.006683349166,0.004634083875,0.005082939777,0.0007583784545,0.0001248537696,0.0001993483351,0.001014543434,67.82432293
911,3,tier3_voxel_grid,3,20261818,64,64,64,0.03976833205,0.9602316679,1.471065863,0.1070524014,0.8929475986,1.021582998,1.502815874,0.1283369472,0.7646106514,0.04913330064,0.02489341436,0.01508564642,0.01047613899,0.002696789574,0.001869893188,0.002051010452,0.0003060123088,5.037958303e-05,8.043878872e-05,0.0004093771083,59.70825001
912,3,tier3_voxel_grid,3,20261819,64,64,64,0.2138238911,0.7861761089,8.319783192,0.4404998032,0.5595001968,1.334883004,11.10593718,0.08041294623,0.4790872506,0.2021739725,0.1024315567,0.06207449989,0.04310727366,0.01109676439,0.007694246651,0.008439508955,0.001259181111,0.000207302182,0.000330989965,0.00168450715,78.61638769
913,3,tier3_voxel_grid,3,20261820,64,64,64,0.3901694522,0.6098305478,10.86985358,0.6493752573,0.3506247427,1.652305014,17.96031358,0.05039277689,0.3002319659,0.298040486,0.1510023796,0.0915088816,0.06354780802,0.01635860943,0.01134269156,0.01244134108,0.001856257488,0.0003056003813,0.0004879382286,0.002483263911,94.66445851
914,3,tier3_voxel_grid,3,20261821,64,64,64,0.1920662975,0.8079337025,1.010064273,0.4076363636,0.5923636364,1.295719336,1.308759809,0.08513617245,0.507227464,0.1870908054,0.09478966162,0.05744343862,0.03989126023,0.0102688915,0.007120218223,0.007809880314,0.001165240042,0.0001918364255,0.0003062964949,0.001558834679,76.42690168
915,3,tier3_voxel_grid,3,20261822,64,64,64,0.1991931375,0.8008068625,10.33829568,0.41861764,0.58138236,1.308547647,13.52815248,0.08355791244,0.4978244476,0.1921308265,0.09734319111,0.05899090184,0.04096588702,0.01054552417,0.00731202909,0.008020269921,0.001196630331,0.0001970042883,0.0003145477864,0.001600827975,77.14943109
916,3,tier3_voxel_grid,3,20261823,64,64,64,0.02637527888,0.9736247211,13.82912795,0.07271558727,0.9272844127,0.997475502,13.79421635,0.133271931,0.7940124817,0.03337390627,0.01690890835,0.01024695966,0.00711594125,0.001831800454,0.001270129203,0.001393153517,0.0002078595571,3.422044641e-05,5.463823028e-05,0.0002780703324,58.12076393
917,3,tier3_voxel_grid,3,20261824,64,64,64,0.06034337832,0.9396566217,3.555308783,0.1567555791,0.8432444209,1.058618081,3.763714161,0.1211934663,0.7220509545,0.07194531739,0.03645113545,0.02208973559,0.01534008778,0.003948877427,0.002738062722,0.003003270613,0.0004480902442,7.377023411e-05,0.0001177855774,0.000599446111,62.11059634
918,3,tier3_voxel_grid,3,20261825,64,64,64,0.1326520547,0.8673479453,14.75732803,0.306865092,0.693134908,1.188773698,17.54312342,0.09961930381,0.5935156042,0.1408403233,0.07135682886,0.04324291858,0.03002979208,0.007730331779,0.005360038052,0.005879209647,0.0008771825205,0.0001444127845,0.0002305773245,0.001173477123,70.19722329
919,3,tier3_voxel_grid,3,20261826,64,64,64,0.04105167448,0.9589483255,3.242153736,0.1102577157,0.8897422843,1.023893014,3.319618561,0.1278762704,0.7618660139,0.05060442755,0.02563876163,0.01553733398,0.01078981077,0.002777535619,0.001925880678,0.002112420873,0.00031517479,5.188802555e-05,8.284725029e-05,0.0004216344912,59.85938899
920,3,tier3_voxel_grid,3,20261827,64,64,64,0.01635998959,0.9836400104,10.40769994,0.04593400798,0.954065992,0.9794479813,10.1938007,0.1371210551,0.8169449369,0.02108209992,0.01068125776,0.006472944035,0.004495098155,0.001157137553,0.0008023331328,0.0008800468669,0.0001313036573,2.161685434e-05,3.45146481e-05,0.0001756553904,56.92159885
921,3,tier3_voxel_grid,3,20261828,64,64,64,0.3494114031,0.6505885969,3.630560024,0.6085608311,0.3914391689,1.578940526,5.732438352,0.05625874133,0.3351804276,0.2793080947,0.141511603,0.08575738052,0.05955371171,0.01533044082,0.01062978259,0.01165937997,0.0017395883,0.0002863928367,0.0004572704158,0.002327186219,91.21050217
922,3,tier3_voxel_grid,3,20261829,64,64,64,0.3124349876,0.6875650124,7.83977126,0.5681075684,0.4318924316,1.512382978,11.8567366,0.06207279833,0.3698196333,0.2607414648,0.1321048095,0.080056774,0.05559495883,0.01431137038,0.009923182085,0.01088433837,0.001623951507,0.0002673552581,0.00042687398,0.002172489645,87.94885934
923,3,tier3_voxel_grid,3,20261830,64,64,64,0.1884414757,0.8115585243,7.959621775,0.4019672714,0.5980327286,1.289194656,10.26150186,0.08595095037,0.5120817782,0.1844888908,0.0934714001,0.05664455957,0.03933648335,0.01012607968,0.007021195718,0.00770126652,0.001149034782,0.0001891685124,0.0003020367594,0.001537155608,76.05740112
924,3,tier3_voxel_grid,3,20261831,64,64,64,0.2352123488,0.7647876512,13.40948559,0.4709788332,0.5290211668,1.373382228,18.41634919,0.07603241407,0.4529887527,0.2161627792,0.1095189934,0.06636955413,0.04608994898,0.0118645709,0.008226626401,0.00902345484,0.001346306278,0.0002216458194,0.0003538917984,0.001801061445,80.72179918
925,3,tier3_voxel_grid,3,20261832,64,64,64,0.3260201364,0.6739798636,9.575180328,0.5833772971,0.4166227029,1.536836245,14.71548419,0.05987818985,0.356744513,0.2677497352,0.1356555536,0.08220855879,0.0570892532,0.01469603476,0.01018989971,0.01117689018,0.001667600458,0.0002745412955,0.0004383475992,0.002230882332,89.16169248
926,3,tier3_voxel_grid,3,20261833,64,64,64,0.1099052163,0.8900947837,7.845998043,0.2633138232,0.7366861768,1.147829389,9.005867143,0.105878615,0.6308075618,0.1208518171,0.061229641,0.03710574618,0.02576786858,0.006633218532,0.004599324421,0.005044813534,0.0007526899902,0.0001239172633,0.000197853058,0.001006933521,67.71340106
927,3,tier3_voxel_grid,3,20261834,64,64,64,0.007024577196,0.9929754228,9.718735852,0.02006721331,0.9799327867,0.962644239,9.355685077,0.1408387038,0.8390940829,0.009210147664,0.004666326485,0.002827838337,0.001963775806,0.0005055192683,0.0003505156818,0.0003844665202,5.736269524e-05,9.443766099e-06,1.507843178e-05,7.673865929e-05,55.79468006
928,3,tier3_voxel_grid,3,20261835,64,64,64,0.2533111036,0.7466888964,1.24990984,0.4954661169,0.5045338831,1.405959987,1.757323222,0.07251303261,0.4320208505,0.2274015842,0.1152131403,0.06982026143,0.0484862725,0.0124814375,0.008654347818,0.009492605218,0.001416303869,0.0002331697005,0.0003722914551,0.001894702814,82.46761957
929,3,tier3_voxel_grid,3,20261836,64,64,64,0.2208312862,0.7791687138,11.76832929,0.4506773267,0.5493226733,1.347496315,15.85778036,0.07895020385,0.4703724694,0.2068450992,0.1047981856,0.06350869959,0.04410324526,0.01135314948,0.0078720183,0.00863449951,0.001288273849,0.0002120917933,0.0003386373195,0.00172342683,79.31126083
930,3,tier3_voxel_grid,3,20261837,64,64,64,0.4397667221,0.5602332779,1.685230516,0.6944030228,0.3055969772,1.7415801,2.93496393,0.04392125943,0.2616757177,0.3187066524,0.1614729044,0.09785411946,0.06795422137,0.01749291755,0.01212919528,0.01330402531,0.001984970626,0.0003267907518,0.0005217719294,0.002655453757,98.67712381
931,3,tier3_voxel_grid,3,20261838,64,64,64,0.1301135659,0.8698864341,10.2027574,0.3021541725,0.6978458275,1.184204419,12.0821504,0.1002963704,0.5975494571,0.1386781763,0.07026137589,0.04257906363,0.02956878189,0.007611657573,0.005277752029,0.005788953426,0.0008637162241,0.000142195794,0.0002270375566,0.001155462183,69.92276512
932,3,tier3_voxel_grid,3,20261839,64,64,64,0.3406297242,0.6593702758,3.719369079,0.5992653471,0.4007346529,1.563133504,5.81387042,0.0575947145,0.3431399384,0.2750417933,0.139350079,0.08444747637,0.05864405643,0.01509627545,0.01046741759,0.01148128836,0.001713016897,0.0002820183191,0.0004502858226,0.00229163953,90.44712323
933,3,tier3_voxel_grid,3,20261840,64,64,64,0.2364122652,0.7635877348,13.58195929,0.4726381984,0.5273618016,1.375542077,18.68255649,0.07579392544,0.4515678762,0.2169243696,0.1099048537,0.06660338911,0.04625233431,0.01190637247,0.00825561067,0.009055246515,0.001351049621,0.0002224267279,0.0003551386393,0.001807406993,80.83855243
934,3,tier3_voxel_grid,3,20261841,64,64,64,0.3503512713,0.6496487287,5.148400277,0.609544676,0.390455324,1.580632288,8.137727712,0.05611734035,0.3343379836,0.2797596451,0.1417403812,0.08589602232,0.0596499907,0.01535522515,0.01064696749,0.0116782294,0.001742400648,0.0002868558408,0.0004580096734,0.002330948522,91.29179445
935,3,tier3_voxel_grid,3,20261842,64,64,64,0.1329025993,0.8670974007,12.09450345,0.3073280891,0.6926719109,1.189224679,14.38308198,0.09955276056,0.5931191503,0.1410528227,0.07146449182,0.04330816336,0.03007510093,0.007741995279,0.00536812526,0.00588808018,0.0008785060107,0.0001446306741,0.0002309252189,0.001175247662,70.22427473
936,3,tier3_voxel_grid,3,20261843,64,64,64,0.3774238306,0.6225761694,6.133467536,0.6370069782,0.3629930218,1.629362895,9.993644422,0.05217038083,0.310822641,0.2923638794,0.1481263236,0.08976596428,0.06233744927,0.01604703635,0.0111266538,0.01220437798,0.001820902414,0.0002997797856,0.0004786447483,0.002435966604,93.59989153
937,3,tier3_voxel_grid,3,20261844,64,64,64,0.1738539618,0.8261460382,3.50220967,0.3785607241,0.6214392759,1.262937131,4.423070633,0.08931500536,0.5321242705,0.1737461059,0.08802856208,0.05334614785,0.0370459206,0.009536438232,0.006612351612,0.007252821904,0.001082126507,0.0001781532332,0.0002844491641,0.001447647064,74.55662443
938,3,tier3_voxel_grid,3,20261845,64,64,64,0.02229296418,0.9777070358,2.873488115,0.06191693663,0.9380830634,0.9901273355,2.845119131,0.1348239435,0.8032591198,0.02841770406,0.01439784572,0.008725231767,0.006059186208,0.001559768365,0.001081508275,0.001186262826,0.0001769913097,2.91385285e-05,4.65241631e-05,0.0002367754122,57.63321057
939,3,tier3_voxel_grid,3,20261846,64,64,64,0.1523765739,0.8476234261,1.106892027,0.3422716372,0.6577283628,1.224277833,1.355143372,0.09453057527,0.5631977875,0.1570906867,0.07959008462,0.04823235006,0.03349467361,0.008622268818,0.005978487118,0.006557561494,0.0009783931286,0.0001610753438,0.000257181675,0.001308874638,72.30652964
940,3,tier3_voxel_grid,3,20261847,64,64,64,0.2079614185,0.7920385815,2.376615307,0.4318362205,0.5681637795,1.324330553,3.147424265,0.08165810076,0.4865056787,0.1981976917,0.1004169718,0.06085364223,0.0422594562,0.01087851745,0.007542919134,0.008273523902,0.001234416016,0.0002032250415,0.0003244801802,0.001651376904,78.03121248
941,3,tier3_voxel_grid,3,20261848,64,64,64,0.3160778426,0.6839221574,7.249522318,0.5722503854,0.4277496146,1.518940117,11.01159028,0.06147738098,0.3662722336,0.2626428726,0.1330681589,0.08064057289,0.05600037455,0.01441573335,0.009995545015,0.01096371035,0.001635793867,0.0002693048957,0.0004299868778,0.002188332115,88.27575319
942,3,tier3_voxel_grid,3,20261849,64,64,64,0.3702045598,0.6297954402,8.883553534,0.6298456841,0.3701543159,1.616368208,14.3590935,0.05319962222,0.3169546937,0.2890770963,0.1464610731,0.08875680662,0.06163664563,0.01586663402,0.01100156688,0.01206717518,0.001800431652,0.0002964096322,0.0004732637777,0.002408581231,92.9906869
943,3,tier3_voxel_grid,3,20261850,64,64,64,0.02797805872,0.9720219413,8.456145891,0.0769119343,0.9230880657,1.000360506,8.45919438,0.1326688202,0.7904192455,0.0352998825,0.01788470529,0.01083830191,0.007526595418,0.001937511908,0.001343427145,0.001473551075,0.0002198549335,3.619527566e-05,5.779135032e-05,0.0002941175055,58.31171763
944,3,tier3_voxel_grid,3,20261851,64,64,64,0.1423822239,0.8576177761,9.578728472,0.3245917349,0.6754082651,1.206288003,11.55470524,0.0970715807,0.5783366844,0.1489762311,0.07547889115,0.04574092762,0.03176451986,0.008176889026,0.005669670795,0.00621883332,0.0009278546291,0.0001527550624,0.0002438970601,0.00124126525,71.24290034
945,3,tier3_voxel_grid,3,20261852,64,64,64,0.3026892856,0.6973107144,14.22320657,0.5568456408,0.4431543592,1.494840714,21.26142826,0.06369139432,0.3794629649,0.2555726347,0.1294860189,0.07846976189,0.05449286754,0.01402766774,0.009726469062,0.01066857179,0.00159175897,0.0002620553189,0.0004184118082,0.002129423116,87.06824658
946,3,tier3_voxel_grid,3,20261853,64,64,64,0.1689810491,0.8310189509,8.984162843,0.3705234605,0.6294765395,1.254165888,11.26763057,0.09047014355,0.5390063959,0.1700572835,0.08615961818,0.05221355003,0.03625939466,0.009333969083,0.006471964062,0.00709883646,0.001059151762,0.0001743708426,0.0002784099932,0.001416911913,74.05035339
947,3,tier3_voxel_grid,3,20261854,64,64,64,0.3167262764,0.6832737236,13.04638063,0.572984066,0.427015934,1.520107298,19.8318984,0.06137193434,0.3656439997,0.2629796063,0.1332387652,0.08074396194,0.05607217247,0.01443421572,0.01000836027,0.01097776689,0.001637891113,0.0002696501708,0.0004305381627,0.002191137769,88.33381186
948,3,tier3_voxel_grid,3,20261855,64,64,64,0.2684326332,0.7315673668,13.61254519,0.5150716522,0.4849283478,1.43317874,19.50921036,0.06969526978,0.415233078,0.2363998379,0.1197721106,0.07258304087,0.05040486853,0.0129753265,0.008996799332,0.009868226478,0.001472346845,0.0002423961978,0.0003870229837,0.001969675979,83.90150595
949,3,tier3_voxel_grid,3,20261856,64,64,64,0.2034719174,0.7965280826,6.086060497,0.425107697,0.574892303,1.316249451,8.01077379,0.08262514314,0.4922671599,0.1951095352,0.09885235555,0.05990546988,0.04160100345,0.01070901717,0.007425391454,0.008144612529,0.001215182342,0.0002000585529,0.0003194243919,0.001625646482,77.58071044
950,3,tier3_voxel_grid,3,20261857,64,64,64,0.1332610392,0.8667389608,8.283903879,0.3079898624,0.6920101376,1.18986987,9.856767635,0.09945764864,0.592552489,0.1413565535,0.07161837717,0.04340141934,0.03013986201,0.007758666211,0.005379684509,0.005900759054,0.0008803977083,0.0001449421091,0.0002314224729,0.001177778336,70.26296409
951,3,tier3_voxel_grid,3,20261858,64,64,64,0.3674944091,0.6325055909,8.654744607,0.6271274813,0.3728725187,1.611489936,13.94703384,0.05359028998,0.3192822287,0.2878295365,0.1458289963,0.08837376201,0.06137064254,0.01579815894,0.01095408781,0.0120150973,0.001792661593,0.0002951304277,0.0004712213299,0.002398186603,92.76081673
952,3,tier3_voxel_grid,3,20261859,64,64,64,0.3182696464,0.6817303536,5.735672048,0.5747258123,0.4252741877,1.522885363,8.734771011,0.06112160565,0.3641525821,0.2637790068,0.1336437819,0.08098940593,0.05624261962,0.01447809258,0.0100387835,0.0110111369,0.001642869944,0.0002704698483,0.0004318469046,0.002197798349,88.47184377
953,3,tier3_voxel_grid,3,20261860,64,64,64,0.08999742148,0.9100025785,2.778533386,0.2225664947,0.7774335053,1.111995359,3.089716229,0.111734936,0.6656985694,0.1021502213,0.05175446697,0.03136370039,0.02178033844,0.005606740197,0.003887587449,0.004264137944,0.0006362126023,0.0001047412954,0.0001672356622,0.0008511124159,65.49431951
954,3,tier3_voxel_grid,3,20261861,64,64,64,0.02394891824,0.9760510818,1.263174312,0.06631657551,0.9336834245,0.9931080528,1.254468582,0.134191615,0.7994918095,0.03043698412,0.01542091509,0.009345221563,0.006489734498,0.001670601005,0.001158357133,0.001270555239,0.0001895678015,3.120902827e-05,4.98300359e-05,0.0002535999899,57.83118791
955,3,tier3_voxel_grid,3,20261862,64,64,64,0.09330464093,0.9066953591,1.345230511,0.2295166514,0.7704833486,1.117948354,1.503898235,0.1107360398,0.6597473088,0.1053400997,0.05337062064,0.03234310492,0.02246048019,0.005781823707,0.004008986414,0.004397295574,0.0006560798214,0.0001080120861,0.0001724579849,0.0008776903816,65.86589664
956,3,tier3_voxel_grid,3,20261863,64,64,64,0.2133538551,0.7866461449,14.77689689,0.4398102363,0.5601897637,1.334036939,19.7129263,0.08051205273,0.479677711,0.2018574855,0.1022712084,0.06197732727,0.04303979271,0.01107939331,0.00768220193,0.008426297585,0.001257209965,0.0002069776672,0.0003304718269,0.00168187019,78.56959914
957,3,tier3_voxel_grid,3,20261864,64,64,64,0.2195555754,0.7804444246,13.09459963,0.4488386978,0.5511613022,1.345200036,17.61485589,0.07921445678,0.4719468454,0.2060012329,0.1043706403,0.06324960305,0.04392331719,0.01130683202,0.007839902816,0.00859927333,0.001283018077,0.0002112265222,0.0003372557804,0.001716395763,79.18512839
958,3,tier3_voxel_grid,3,20261865,64,64,64,0.008730680941,0.9912693191,14.0325068,0.02486175215,0.9751382479,0.9657152257,13.55140547,0.1401496191,0.8349886287,0.01141067297,0.005781223865,0.003503476778,0.002432968973,0.000626299953,0.0004342622899,0.0004763247983,7.106801973e-05,1.170010845e-05,1.868103099e-05,9.507336658e-05,56.0012857
959,3,tier3_voxel_grid,3,20261866,64,64,64,0.07938596508,0.9206140349,8.38640535,0.1997551974,0.8002448026,1.092894737,9.16545827,0.1150134399,0.6852313626,0.09168063528,0.04645004534,0.02814917031,0.01954802681,0.005032093877,0.003489140626,0.003827097686,0.0005710058658,9.400614484e-05,0.0001500953356,0.000763880156,64.29421809
960,3,tier3_voxel_grid,3,20261867,64,64,64,0.1149950428,0.8850049572,1.994055406,0.2733265398,0.7266734602,1.156991077,2.307104312,0.1044395591,0.6222339011,0.1254473031,0.06355794657,0.03851672155,0.02674771218,0.006885451918,0.004774217374,0.005236646563,0.0007813116229,0.0001286293154,0.0002053765772,0.001045222966,68.27396763
961,3,tier3_voxel_grid,3,20261868,64,64,64,0.2929847165,0.7070152835,13.81021249,0.5453654891,0.4546345109,1.47737249,20.40282801,0.06534135411,0.3892931568,0.2503036474,0.1268164835,0.076851998,0.05336942086,0.01373846775,0.009525944297,0.01044862426,0.001558942632,0.000256652682,0.0004097856635,0.00208552208,86.18249058
962,3,tier3_voxel_grid,3,20261869,64,64,64,0.1196322913,0.8803677087,6.597905452,0.2823118838,0.7176881162,1.165338124,7.688790764,0.1031481601,0.614539956,0.1295712612,0.06564735222,0.0397829213,0.02762701719,0.00711180445,0.004931165124,0.005408796223,0.0008069964823,0.000132857879,0.0002121281323,0.001079583654,68.78228529
963,3,tier3_voxel_grid,3,20261870,64,64,64,0.3959456004,0.6040543996,11.19804602,0.654868009,0.345131991,1.662702081,18.61901441,0.04960334312,0.2955286479,0.3005614665,0.1522796358,0.09228291104,0.06408532824,0.01649697901,0.01143863391,0.01254657638,0.001871958674,0.0003081853073,0.0004920654625,0.002504268641,95.14233411
964,3,tier3_voxel_grid,3,20261871,64,64,64,0.04544762131,0.9545523787,11.89182791,0.1211283834,0.8788716166,1.031805718,12.27005604,0.1263139074,0.7525577092,0.05559368307,0.02816657074,0.0170692104,0.0118536134,0.003051381912,0.002115759533,0.002320691335,0.0003462489002,5.700383518e-05,9.101543083e-05,0.0004632048105,60.37579709
965,3,tier3_voxel_grid,3,20261872,64,64,64,0.09929321704,0.900706783,8.012655912,0.2419151447,0.7580848553,1.128727791,9.044107405,0.1089540934,0.6491307618,0.1110305736,0.05625370246,0.03409027999,0.0236737957,0.006094157921,0.004225551928,0.004634837554,0.0006915212643,0.0001138469008,0.0001817741681,0.0009251032308,66.53576464
966,3,tier3_voxel_grid,3,20261873,64,64,64,0.1277961998,0.8722038002,11.92208461,0.2978217575,0.7021782425,1.18003316,14.06845518,0.1009190374,0.6012592052,0.1366897496,0.0692539384,0.0419685469,0.02914481212,0.00750251839,0.005202077376,0.005705948949,0.0008513318936,0.0001401569302,0.0002237821955,0.001138894675,69.67161636
967,3,tier3_voxel_grid,3,20261874,64,64,64,0.07093892698,0.929061073,7.788024079,0.1810186944,0.8189813056,1.077690069,8.393076204,0.117706303,0.7012750026,0.08308123701,0.04209315538,0.02550885345,0.0177144742,0.004560096936,0.003161868571,0.003468126164,0.0005174470435,8.518862e-05,0.0001360167948,0.0006922302413,63.3303381
968,3,tier3_voxel_grid,3,20261875,64,64,64,0.4260875099,0.5739124901,8.060899791,0.6824517439,0.3175482561,1.716957518,13.8402225,0.04563893094,0.2719093252,0.3132214342,0.1586938155,0.09616996511,0.06678467022,0.01719184925,0.0119204413,0.01307505148,0.001950807558,0.0003211663992,0.0005127917815,0.002609751092,97.59065527
969,3,tier3_voxel_grid,3,20261876,64,64,64,0.3086053959,0.6913946041,2.17370805,0.5637134758,0.4362865242,1.505489713,3.272495108,0.0627043297,0.3735821945,0.2587247303,0.1310830299,0.07943756578,0.0551649533,0.01420067746,0.009846430106,0.01080015222,0.00161139087,0.0002652873684,0.0004235722747,0.002155686277,87.60387869
970,3,tier3_voxel_grid,3,20261877,64,64,64,0.4106229746,0.5893770254,7.568579824,0.6685210493,0.3314789507,1.689121354,12.7842498,0.04764108966,0.2838378611,0.3068277336,0.1554544435,0.09420687478,0.06542141362,0.01684091689,0.0116771127,0.01280815415,0.001910986275,0.0003146105203,0.0005023243078,0.00255647898,96.3439664
971,3,tier3_voxel_grid,3,20261878,64,64,64,0.07405162875,0.9259483713,1.938803317,0.1879842221,0.8120157779,1.083292932,2.100291929,0.1167051977,0.6953105802,0.0862781701,0.04371288332,0.02649042403,0.01839612015,0.00473556766,0.003283536022,0.003601578285,0.0005373582008,8.846664436e-05,0.0001412506672,0.0007188669869,63.68640616
972,3,tier3_voxel_grid,3,20261879,64,64,64,0.3139498384,0.6860501616,1.981638788,0.5698346796,0.4301653204,1.515109709,3.002400168,0.06182457304,0.3683407474,0.2615341483,0.1325064231,0.08030015564,0.05576397378,0.01435487857,0.00995334968,0.01091742799,0.001628888503,0.0002681680483,0.0004281717251,0.002179094259,88.08494494
973,3,tier3_voxel_grid,3,20261880,64,64,64,0.1228297753,0.8771702247,6.812787416,0.288432866,0.711567134,1.171093596,7.97841171,0.1022684353,0.6092986987,0.1323805775,0.0670706939,0.04064547993,0.02822601599,0.007265999971,0.005038080828,0.005526067748,0.0008244934824,0.0001357384545,0.0002167274163,0.001102990788,69.13144685
974,3,tier3_voxel_grid,3,20261881,64,64,64,0.02026834627,0.9797316537,4.630499964,0.05650168418,0.9434983158,0.9864830233,4.567909604,0.1356022389,0.8078960769,0.02593229296,0.01313861079,0.007962123395,0.005529250058,0.001423351095,0.0009869196108,0.001082512333,0.0001615116578,2.659007413e-05,4.245516192e-05,0.0002160670455,57.39077708
975,3,tier3_voxel_grid,3,20261882,64,64,64,0.06116189383,0.9388381062,1.373781998,0.1586610425,0.8413389575,1.060091409,1.456334494,0.1209196078,0.7204193498,0.07281985828,0.03689422208,0.02235825031,0.01552655626,0.003996878532,0.002771345608,0.003039777269,0.0004535370648,7.466695801e-05,0.0001192173357,0.000606732758,62.20524571
976,3,tier3_voxel_grid,3,20261883,64,64,64,0.009858296561,0.9901417034,5.071545153,0.02801390593,0.9719860941,0.9677449338,4.907962129,0.1396965827,0.8322895114,0.01285740109,0.00651420948,0.003947673048,0.002741438477,0.0007057068168,0.0004893212219,0.0005367167211,8.007854022e-05,1.318353331e-05,2.104954798e-05,0.0001071274596,56.13767753
977,3,tier3_voxel_grid,3,20261884,64,64,64,0.2001092821,0.7998907179,3.511544913,0.4200136686,0.5799863314,1.310196708,4.600814584,0.08335727127,0.4966290601,0.1927715547,0.09766781641,0.05918762786,0.04110250226,0.01058069195,0.007336413637,0.008047016348,0.001200620918,0.0001976612688,0.0003155967573,0.001606166502,77.24193197
978,3,tier3_voxel_grid,3,20261885,64,64,64,0.1398879516,0.8601120484,13.12819698,0.3200968605,0.6799031395,1.201798313,15.77744498,0.09771759673,0.5821855428,0.1469132413,0.07443367618,0.04510751739,0.03132465182,0.008063657278,0.00559115845,0.006132716294,0.0009150059038,0.0001506397441,0.0002405196276,0.001224076484,70.97580417
979,3,tier3_voxel_grid,3,20261886,64,64,64,0.1075936564,0.8924063436,13.6947353,0.2587135468,0.7412864532,1.143668582,15.6622385,0.1065397797,0.6347466735,0.1187404515,0.06015991641,0.03645748288,0.02531768592,0.006517331572,0.004518971012,0.004956677119,0.0007395399704,0.0001217523422,0.0001943964269,0.0009893416895,67.45790573
980,3,tier3_voxel_grid,3,20261887,64,64,64,0.07463062624,0.9253693738,12.15692912,0.1892719483,0.8107280517,1.084335127,13.18218529,0.1165201221,0.6942079296,0.08686919132,0.04401232455,0.02667188827,0.01852213693,0.004768007163,0.003306028843,0.003626249754,0.0005410392026,8.907265702e-05,0.00014221826,0.000723791357,63.75252534
981,3,tier3_voxel_grid,3,20261888,64,64,64,0.2551278868,0.7448721132,1.862662808,0.4978616628,0.5021383372,1.409230196,2.624920675,0.072168738,0.4299695992,0.2285010559,0.1157701882,0.07015783777,0.04872070042,0.01254178443,0.008696191018,0.009538501337,0.001423151605,0.0002342970605,0.0003740914596,0.001903863577,82.64107832
