run_id,thickness_cm,w_regolith,incident_energy_mev,target_dose_sv_per_particle,target_secondary_neutrons,target_secondary_gammas,transmission_probability,target_secondary_protons,target_secondary_pions,target_secondary_light_ions,sem_dose,sem_neutrons,rel_sem_dose,rel_sem_neutrons,p_nuclear_interaction,mean_neutrons_given_interaction,log_mean_dose,log_std_dose,n_events
440,11.262033436830569,0.6372493131944998,69.50068000012917,2.1803115199706197e-17,0.0063,0.0311,0.0,0.0,0.0,0.0,3.145769755181889e-18,0.001531752469089786,0.14428074733211882,0.24313531255393428,0.0034,1.8529411764705883,-35.92704189944639,2.2424238994171004,10000
441,5.155324602683393,0.6741789991688517,42.48567012554198,1.1447002091161e-17,0.0029,0.0222,0.0,0.0,0.0,0.0,1.664354457114998e-18,0.0007805254140591446,0.14539653647832895,0.2691466945031533,0.0017,1.7058823529411764,-35.88233031796686,1.950490883571061,10000
442,4.879184767849459,0.2881362969750389,5694.548765789518,1.134920104942e-13,0.2543,0.5275,0.9278,0.1094,0.1024,0.0078,1.499133310648511e-15,0.010270038868954539,0.013209152821599932,0.0403855244551889,0.0945,2.691005291005291,-30.39563302342083,0.9868852958458222,10000
443,13.850501175749208,0.5815717096450886,603.9581123050353,6.103591359674947e-14,0.2983,0.5388,0.7931,0.1694,0.0125,0.0014,4.0972411646761865e-16,0.00985197529136742,0.006712836628850575,0.03302707104045397,0.1427,2.090399439383322,-30.64633412653526,0.910278850362981,10000
444,6.426992779378312,0.4214161392217084,2570.826927509947,7.578963574770401e-14,0.2941,0.5648,0.9031,0.1318,0.0493,0.0014,8.455181477384221e-16,0.011137006882112862,0.011156118371554998,0.03786809548491283,0.1089,2.7006427915518825,-30.588862503445483,0.7798721530841062,10000
445,14.497347340197445,0.1865791156633762,1823.1040448125648,7.31178771993251e-14,0.3754,0.8299,0.8196,0.206,0.0622,0.0019,7.297038537586869e-16,0.011799212098297669,0.009979828213139403,0.03143103915369651,0.1619,2.3187152563310685,-30.58642041062921,0.8076837226505084,10000
446,4.1464706240365485,0.5523585834963237,125.8339378589492,4.2755695941285484e-14,0.0422,0.1014,0.9345,0.0285,0.0,0.0001,9.502695058845823e-17,0.0030500567674435937,0.0022225565154863707,0.07227622671667283,0.0273,1.5457875457875458,-30.870478508786693,0.77763215707134,10000
447,8.00176434624576,0.1145751770093643,7922.66357569959,1.3425812564849999e-13,0.3495,0.844,0.8971,0.1557,0.1989,0.0123,1.7938080199430713e-15,0.01275896759637756,0.013360889788074535,0.03650634505401305,0.1227,2.84841075794621,-30.294745172945355,1.0598780008750064,10000
448,7.841499986567699,0.639983301332436,3274.5380496243097,8.62973234526184e-14,0.4683,0.9748,0.8579,0.1945,0.0907,0.0027,9.982125425758595e-16,0.015240168544793964,0.011567132126918497,0.03254360141958993,0.149,3.1429530201342284,-30.51610534267746,0.8631340539275014,10000
449,5.019213479233426,0.4011384443300947,81.9904371271291,6.773424661319e-17,0.0124,0.0758,0.0006,0.0001,0.0,0.0,7.001700634168729e-18,0.0016866856526481409,0.10337017069302246,0.13602303650388234,0.0084,1.4761904761904763,-35.52264603372816,1.9207350907595162,10000
450,12.379248994788105,0.1578090654661793,262.68253921314226,9.736500069556754e-14,0.0929,0.2184,0.8798,0.0835,0.0,0.0003,2.816176023845569e-16,0.004920302829907301,0.002892390493223478,0.05296343196886223,0.0564,1.6471631205673758,-30.093922009398433,0.9350001976311931,10000
451,14.679831231561508,0.419125310680377,269.1237708347555,8.612340832391721e-14,0.1392,0.2653,0.8273,0.0942,0.0,0.0004,3.1444380171166684e-16,0.00664881618603399,0.0036510840412750257,0.04776448409507177,0.0766,1.8172323759791122,-30.30558194841501,1.283791906702593,10000
452,10.515142397191504,0.3245836179998153,4391.569361169283,1.03525129217374e-13,0.4574,1.0476,0.847,0.2134,0.1432,0.0072,1.2778355201517864e-15,0.01463557118784229,0.012343240040480288,0.03199731348456994,0.1562,2.9282970550576186,-30.41731029962548,0.9399267470107755,10000
453,14.130475010798603,0.5550214456542955,7400.252392208594,1.5220788775914902e-13,0.8318,2.4313,0.7769,0.319,0.3929,0.0121,1.849342859714142e-15,0.02098987692897101,0.012150111843352747,0.025234283396214245,0.2342,3.551665243381725,-30.165611092919836,1.1359578113510085,10000
454,13.911558662070416,0.121314622328726,3097.965276062896,8.489155352507e-14,0.4344,1.0657,0.8225,0.2256,0.0934,0.0012,9.459364167320826e-16,0.013231295126217677,0.011142880268444262,0.030458782518917305,0.1674,2.5949820788530467,-30.515537836366406,0.8615708890366737,10000
455,13.893792324989498,0.2948333143453343,8744.213496431,1.54703552541108e-13,0.6318,1.8777,0.8163,0.2788,0.3778,0.0112,1.949969374260674e-15,0.017812765239022997,0.012604554596395104,0.02819367717477524,0.1913,3.302665969681129,-30.179570590831627,1.1402297531671373,10000
456,14.24224090650522,0.4721060674969037,28.041831780561,2.18811784e-18,0.0,0.0052,0.0,0.0,0.0,0.0,5.923183662486007e-19,0.0,0.2706976541302733,,0.0,0.0,-35.76152011400059,1.444950046062597,10000
457,9.437825015239856,0.6960776694379684,11.5446842883321,3.7865467e-19,0.0,0.0008,0.0,0.0,0.0,0.0,2.713270728086188e-19,0.0,0.7165554641346924,,0.0,0.0,-36.08682257046607,2.5034803811740884,10000
458,10.146905440184316,0.6243623235359987,6407.618713353565,1.3690601620588e-13,0.6399,1.607,0.8315,0.2485,0.2651,0.0101,1.722099223095779e-15,0.01828267553238481,0.01257869647237472,0.02857114476072013,0.1876,3.4109808102345416,-30.25703472801092,1.0864517215940652,10000
459,10.12920018185708,0.0641040239308155,85.73180110820739,4.976059516952126e-17,0.0119,0.0685,0.0,0.0,0.0,0.0,6.073113163718708e-18,0.0018100184022991773,0.1220466343505179,0.15210238674783003,0.0075,1.5866666666666667,-35.88467042474271,2.109772962672063,10000
460,7.267976620662046,0.6351165805198631,140.25901947398782,2.9181391119931436e-14,0.073,0.1592,0.8802,0.0202,0.0,0.0002,1.0158608709223482e-16,0.0047105539941596246,0.003481194116988125,0.06452813690629623,0.0434,1.6820276497695852,-31.350952157554744,1.2211463178078181,10000
461,8.756060265363324,0.1353526031545464,385.4066478905886,6.804535702411145e-14,0.1072,0.2202,0.91,0.0877,0.001,0.0002,3.138692991987809e-16,0.005638616443733336,0.004612648282344426,0.05259903399004977,0.0575,1.8643478260869566,-30.432264421174022,0.6650878324652807,10000
462,4.773412561299458,0.386725843062208,169.90025147890918,6.895251954510299e-14,0.0545,0.1158,0.9412,0.0384,0.0,0.0002,1.4011974307286307e-16,0.0038903069864529823,0.002032119261156344,0.07138177956794463,0.0326,1.6717791411042944,-30.37261011761619,0.6287341226719062,10000
463,2.978245595706713,0.1134299254190614,1077.2711976028263,6.196056930169999e-14,0.0977,0.1691,0.9601,0.0484,0.0125,0.0007,5.396943122788719e-16,0.005347740722312863,0.008710286531600098,0.054736343114768306,0.0502,1.9462151394422311,-30.638694465494908,0.6031409508537197,10000
464,14.644236625765645,0.1371720819759185,494.6870991978404,6.2584797302012e-14,0.1712,0.3644,0.8439,0.1416,0.0048,0.0005,3.720125722093554e-16,0.007440066630020589,0.005944136407667102,0.043458333119279144,0.0936,1.829059829059829,-30.569072056908023,0.7916114268834155,10000
465,12.646546261737573,0.4799503808619445,403.80204150984696,6.650664365735762e-14,0.1702,0.3061,0.8405,0.1313,0.0011,0.0003,3.174252489485879e-16,0.007377576760961989,0.0047728351859697435,0.04334651445923613,0.0887,1.9188275084554678,-30.49261555477007,0.8557325326177412,10000
466,13.92137048427354,0.5598146244593126,2153.3269105213108,8.156936341132e-14,0.5984,1.2222,0.7716,0.2653,0.0851,0.0022,8.262117441813143e-16,0.016074749881673928,0.010128946820573748,0.026862884160551347,0.2134,2.804123711340206,-30.515973270203343,0.8575669149079623,10000
467,11.191410906406764,0.4046145822500312,33.37172772870096,4.1158481220000004e-18,0.0007,0.008,0.0,0.0,0.0,0.0,9.710958153340242e-19,0.0005195940702122957,0.2359406339955379,0.7422772431604224,0.0003,2.3333333333333335,-36.09887996714313,1.8484531292176234,10000
468,12.002232607411054,0.3055331779258078,6856.007020192802,1.3749495183194998e-13,0.5224,1.4023,0.8413,0.2374,0.2666,0.0111,1.7635141476016137e-15,0.015858593049112198,0.012826028331258503,0.0303571842440892,0.169,3.0911242603550297,-30.25885456997739,1.0823060355397323,10000
469,1.3724533301674453,0.1750619252477661,58.15463204503766,2.0234219142777e-14,0.0055,0.0283,0.978,0.0059,0.0,0.0,2.86166458328809e-17,0.0008871604732913528,0.0014142698381862772,0.16130190423479143,0.0046,1.1956521739130435,-31.559908310423896,0.4272525759763735,10000
470,11.240253154327847,0.1633445811478282,32.532369076881395,2.518020683e-18,0.0012,0.0085,0.0,0.0,0.0,0.0,6.736492594086144e-19,0.0007347856769147721,0.26753126531352417,0.6123213974289768,0.0003,4.0,-36.39877529297567,1.58399334651808,10000
471,2.22319509805474,0.4493407635468308,320.9286009538434,7.2516582429466e-14,0.0408,0.0782,0.9717,0.0317,0.0,0.0003,2.636352670491038e-16,0.003211630031112811,0.003635516984070938,0.07871642233119634,0.0234,1.7435897435897436,-30.31554190232908,0.40516415234011605,10000
472,1.0975736935219105,0.4258130353889627,21.68713369853229,4.94337533e-18,0.0,0.0091,0.0,0.0,0.0,0.0,1.0627681173365464e-18,0.0,0.21498835236865302,,0.0,0.0,-35.63271898475781,1.5388092876650077,10000
473,1.4575964976926308,0.3884044087825798,362.2714615541476,6.721504110085e-14,0.0274,0.0482,0.9827,0.0228,0.0001,0.0002,2.840411295411987e-16,0.002320659937658817,0.004225856666739533,0.08469561816273055,0.0183,1.4972677595628416,-30.397920333978764,0.3747748375838139,10000
474,11.281073563992916,0.4678863739866291,16.876283094984792,1.0059307300000002e-18,0.0001,0.0009,0.0,0.0,0.0,0.0,5.346192601276144e-19,0.00010000000000000002,0.5314672712380646,1.0000000000000002,0.0001,1.0,-35.583708240096186,1.875118187060295,10000
475,1.6683459361442785,0.371891448490216,10.419457986449377,8.21428e-19,0.0,0.0007,0.0,0.0,0.0,0.0,4.1745925447999915e-19,0.0,0.5082116198619954,,0.0,0.0,-34.20035628686493,0.658838648401088,10000
476,12.836721214790526,0.6176584993166371,4509.606325889395,1.1060967699498001e-13,0.748,1.7419,0.7865,0.2999,0.1854,0.0064,1.3064091159369727e-15,0.02025612576637266,0.011810983915957586,0.02708038204060516,0.2117,3.5333018422295703,-30.35738257282353,0.9769317774988843,10000
477,6.015619270586456,0.4246502512083138,842.723206193722,6.29074443797369e-14,0.1906,0.3299,0.9119,0.0946,0.0176,0.0007,4.928024007143004e-16,0.008289392945417678,0.007833769207655761,0.04349104378498257,0.0862,2.211136890951276,-30.60452741069792,0.6482143023574005,10000
478,7.970079015265213,0.3990113231886181,118.45750784566428,9.404601767494538e-15,0.0397,0.139,0.7177,0.0052,0.0,0.0001,6.960388132011481e-17,0.0029314246238019677,0.007401045045914565,0.07383941117889088,0.0263,1.5095057034220531,-32.40724630758602,1.286091471689884,10000
479,13.875186280354646,0.1507631174319012,5012.398767686883,1.14204607935037e-13,0.4964,1.2723,0.8237,0.2447,0.2016,0.0087,1.4150384637071216e-15,0.015364970297114899,0.012390379769194933,0.030952800759699636,0.1743,2.8479632816982217,-30.35998376453091,0.9952843979053254,10000
480,3.704460635936421,0.1535104117662499,25.68578223889428,4.709314572e-18,0.0002,0.0082,0.0,0.0,0.0,0.0,1.110885838008167e-18,0.00014141428428549925,0.23589119414810816,0.7070714214274962,0.0002,1.0,-35.63743818130724,1.639273552078504,10000
481,1.2607422675321094,0.4483756086874902,1370.448944033839,6.200212497620001e-14,0.0535,0.0973,0.9802,0.0281,0.0071,0.0006,5.916487401573336e-16,0.0037182196701851244,0.009542394561225805,0.06949943308757242,0.0285,1.8771929824561404,-30.668898665682843,0.6341772707130482,10000
482,9.615483811234576,0.5541492978542759,8067.668056257257,1.43461064087861e-13,0.5852,1.575,0.8449,0.2375,0.3038,0.0095,1.8847287501473474e-15,0.017911621328563804,0.01313756287903363,0.030607691949015383,0.168,3.4833333333333334,-30.24977343300218,1.1104423195312234,10000
483,11.096782572318313,0.2847597276436855,1624.6672354904272,6.978671583779e-14,0.3253,0.6698,0.8481,0.1742,0.0476,0.0015,6.812087764110289e-16,0.010978162095920264,0.009761295802977871,0.03374780847193441,0.1395,2.3318996415770608,-30.60946553012265,0.7777979350217892,10000
484,11.0346013895942,0.4186238732167306,6971.146320751852,1.4369927579713e-13,0.5794,1.4818,0.8342,0.2486,0.2968,0.0128,1.8115543228908274e-15,0.016971103848500358,0.012606565432162103,0.02929082472989361,0.1773,3.2679075014100394,-30.2217632383589,1.0995524067604971,10000
485,7.383154595453669,0.434361233152972,2234.2116747730493,7.395405919713e-14,0.3318,0.6249,0.883,0.1466,0.0529,0.0013,7.89736937307893e-16,0.01182982968968906,0.010678750373969209,0.035653495146742195,0.1252,2.6501597444089455,-30.594583839546523,0.7850448094506028,10000
486,9.661840192582973,0.4202901220828923,5526.605355961819,1.196686987940111e-13,0.4713,1.117,0.8576,0.2093,0.1839,0.0078,1.5082914578973114e-15,0.01531146874429461,0.01260389285667402,0.032487733384881416,0.1523,3.0945502298095864,-30.34519484214491,1.0374121936255736,10000
487,1.85362221753974,0.4138480225737988,1532.3519726553982,6.425709166314e-14,0.0859,0.1422,0.9713,0.0387,0.0119,0.0015,6.227215943674528e-16,0.005230186849955606,0.009691095227776494,0.06088692491217236,0.0416,2.0649038461538463,-30.650399127377312,0.657871779576791,10000
488,12.07257020907312,0.605886001749147,677.8451304852134,6.188171540938031e-14,0.308,0.5569,0.8095,0.17,0.0169,0.0009,4.392770455177691e-16,0.01049879147627222,0.007098656567803896,0.03408698531257214,0.1414,2.1782178217821784,-30.630428860015254,0.8548035917387478,10000
489,9.789865974375154,0.301596443502894,963.0797556879693,6.427527668126898e-14,0.248,0.4749,0.8695,0.1371,0.0293,0.0008,5.294601651994319e-16,0.00912457811586811,0.008237384458490033,0.03679265369301657,0.1172,2.1160409556313993,-30.614072564506923,0.7106422983998808,10000
490,6.432591082875925,0.1777123116631163,874.5514723424627,6.240695342985e-14,0.1791,0.3126,0.9132,0.0974,0.019,0.0007,4.95895858692663e-16,0.007624180730621574,0.007946163551311416,0.042569406647803315,0.0841,2.1296076099881094,-30.61406538901625,0.6265652007460637,10000
491,2.778021954777923,0.1122242101875488,826.0067839458525,6.091658456313e-14,0.084,0.1383,0.9642,0.0445,0.0091,0.0011,4.718471095624778e-16,0.0051124371586719905,0.007745790624119546,0.0608623471270475,0.043,1.9534883720930232,-30.617154265091905,0.5740545397500233,10000
492,13.175924436766172,0.4746024197166794,15.5965103864381,5.560799e-20,0.0,0.0007,0.0,0.0,0.0,0.0,3.9156547827926513e-20,0.0,0.7041532669662491,,0.0,0.0,-36.53978469994749,1.042352663879648,10000
493,4.392872498579761,0.3960031758373998,25.343485799746468,3.544101301e-18,0.0002,0.0078,0.0,0.0,0.0,0.0,8.262338842948882e-19,0.00014141428428549925,0.23312930814414332,0.7070714214274962,0.0002,1.0,-35.87571548387026,1.657114528734197,10000
494,9.861132404775937,0.2210936150396291,52.56840281299597,1.4100627776e-17,0.0014,0.0239,0.0,0.0,0.0,0.0,2.1639410076882897e-18,0.00042405422082349305,0.15346416074973837,0.30289587201678075,0.0012,1.1666666666666667,-35.7879980610232,1.7844585048972588,10000
495,4.471525554355148,0.6066753526860817,696.7259555069401,6.165058473862e-14,0.152,0.2601,0.9241,0.0828,0.0096,0.0007,4.431174609734431e-16,0.00709046031388275,0.007187562986663116,0.046647765222912835,0.072,2.111111111111111,-30.595085922271828,0.6150985091855005,10000
496,2.2142969498651537,0.1467780714524912,51.271891361458486,4.867194177060999e-16,0.0047,0.0401,0.1809,0.0005,0.0,0.0,1.1420436052942219e-17,0.001089912744663121,0.023464106089636887,0.23189632865172788,0.003,1.5666666666666667,-33.96586968650632,1.0409401764880006,10000
497,8.216326006903126,0.2876308475928219,35.6809563278986,3.6955525283e-18,0.0001,0.0117,0.0,0.0,0.0,0.0,8.069815438987443e-19,0.00010000000000000002,0.2183655996549901,1.0000000000000002,0.0001,1.0,-36.353161578761885,1.7225164019229144,10000
498,1.6960037479405838,0.0211689628526848,96.0036051318529,4.2713932009577e-14,0.0123,0.0302,0.9805,0.0137,0.0,0.0002,5.1527003256391513e-17,0.0018802192750985844,0.0012063277912424104,0.1528633556990719,0.0077,1.5974025974025974,-30.804465883218484,0.3412900659772967,10000
499,4.979443389199862,0.0581710856370765,204.49134942071157,8.988149837581301e-14,0.0527,0.113,0.9525,0.0418,0.0,0.0001,1.6974117216887974e-16,0.004076019184601482,0.001888499582629976,0.07734381754462015,0.0295,1.7864406779661017,-30.091795297261847,0.5304789482309868,10000
500,2.6737293609062687,0.4083517260841635,132.81837894737163,5.685205627535e-14,0.0257,0.065,0.964,0.0244,0.0,0.0002,9.333087551286677e-17,0.0023716056694453092,0.0016416446761545426,0.09228037624300814,0.0178,1.4438202247191012,-30.537631256534084,0.4746056705973359,10000
501,5.028032570169868,0.0999543426181127,1782.3314700883252,6.66617937358466e-14,0.1766,0.3114,0.9374,0.0776,0.0271,0.0009,6.875918776940694e-16,0.007918807659709582,0.010314632102741108,0.04484036047400669,0.0776,2.2757731958762886,-30.649542261000345,0.7161415241077471,10000
502,14.899791984464253,0.1108521355832549,2175.54970302211,7.652217031410508e-14,0.4001,0.9174,0.8202,0.211,0.0711,0.0012,7.964799331959444e-16,0.012131641136782244,0.01040848593194085,0.030321522461340275,0.1671,2.3943746259724716,-30.56540079110346,0.8247546015215054,10000
503,12.14637809746738,0.6341387942543804,2246.9987595754355,8.180908491936471e-14,0.6128,1.247,0.7801,0.2612,0.0841,0.0035,8.471286132887363e-16,0.016563062805681518,0.010354945469976964,0.027028496745563835,0.2056,2.980544747081712,-30.524722641581672,0.892382379552422,10000
504,6.388816300160681,0.032784607426577,783.809682782375,6.263234313276e-14,0.1426,0.2859,0.9259,0.0782,0.0159,0.0009,4.838911689110652e-16,0.006565884181396162,0.00772589918734758,0.046044068593240964,0.0727,1.9614855570839065,-30.604665155481772,0.6539972404217308,10000
505,7.904122526024117,0.2631483286793197,4366.041974932662,9.674076724040002e-14,0.3291,0.73,0.8911,0.1621,0.0991,0.006,1.2307538721667256e-15,0.012588692009762238,0.01272218432078704,0.03825187483975156,0.1177,2.796091758708581,-30.47892140806698,0.9109496085421149,10000
506,6.561225384511793,0.3382410887416144,5169.128650102472,1.0802592977609999e-13,0.3003,0.6699,0.9064,0.1426,0.1121,0.0071,1.3992753849803072e-15,0.011587295523190655,0.012953143637648074,0.038585732677957556,0.1076,2.79089219330855,-30.417978645082577,0.962466482259244,10000
507,13.557725680695754,0.4144546814025174,813.7273401503944,6.314353344326068e-14,0.3287,0.6034,0.8063,0.1758,0.0304,0.0017,4.869261035179037e-16,0.010431515357380496,0.00771141678277229,0.031735671911714315,0.154,2.1344155844155845,-30.62898792582558,0.8091805493462225,10000
508,10.448057196164136,0.2985849157350005,293.28147696976475,8.10747264947495e-14,0.1076,0.2071,0.8894,0.0847,0.0001,0.0002,2.382264601962799e-16,0.005977106037177019,0.0029383566309250236,0.05554931261316932,0.0565,1.904424778761062,-30.246835563038104,0.7847753511393383,10000
509,12.531534887356525,0.62806453455504,25.436253268333708,1.273251845e-18,0.0002,0.0027,0.0,0.0,0.0,0.0,4.392217289033969e-19,0.00014141428428549925,0.34496060667667594,0.7070714214274962,0.0002,1.0,-36.01573037843009,1.8396368583266591,10000
510,3.1344555567631067,0.541273937774113,12.328195722205187,5.421191000000001e-19,0.0,0.0012,0.0,0.0,0.0,0.0,3.3761354565273653e-19,0.0,0.6227663730216044,,0.0,0.0,-34.6022650786867,1.0932922912204561,10000
511,9.654753070165777,0.5231006985719773,6471.988751615166,1.3281462224562e-13,0.5749,1.3879,0.8369,0.2433,0.2615,0.0111,1.6675242414819174e-15,0.01705074988987818,0.012555276017712046,0.029658636093021707,0.1753,3.2795208214489446,-30.271683770671288,1.064835113015702,10000
512,3.671366028844167,0.2740509379398221,44.70641587969652,1.68384251e-17,0.0018,0.0295,0.0,0.0,0.0,0.0,2.1924093287807226e-18,0.0004895916359549045,0.13020275445954402,0.2719953533082803,0.0016,1.125,-35.59800516241598,1.6780920240281048,10000
513,3.366483087423741,0.6678837400281012,1635.0027740835856,6.733912072531e-14,0.1737,0.3237,0.9346,0.0846,0.0251,0.0013,6.740797170232201e-16,0.007940978334795491,0.010010224513814617,0.04571662829473513,0.0728,2.385989010989011,-30.63105178261073,0.6989955877037273,10000
514,7.95929910142677,0.4675177007310049,182.41688315055535,6.122885188887617e-14,0.0737,0.1603,0.901,0.0487,0.0,0.0003,1.6703737211202704e-16,0.004371354695536319,0.0027280827087070333,0.05931281812125263,0.0451,1.6341463414634145,-30.55676320917966,1.0023962263700181,10000
515,5.5230074397907885,0.1730209006790066,62.014955811567006,2.86014761815785e-17,0.0063,0.0444,0.0,0.0,0.0,0.0,3.428147518245523e-18,0.0012514741782241757,0.11985911134382314,0.19864669495621837,0.0039,1.6153846153846154,-35.74227146657737,2.0044883974275156,10000
516,4.543737430126958,0.3074060246459319,66.94809432353672,3.05879952383e-17,0.0083,0.0519,0.0,0.0,0.0,0.0,3.3951934760580264e-18,0.001357680127840484,0.11099758090085024,0.16357591901692578,0.0058,1.4310344827586208,-35.73625997707093,1.8137613259238512,10000
517,8.546570997449848,0.6606586165065425,1463.0577005697764,6.88406213813244e-14,0.3891,0.6843,0.8458,0.1749,0.0425,0.0018,6.543732786001437e-16,0.012515821330554296,0.009505627135109895,0.03216607897855126,0.146,2.665068493150685,-30.61152979640297,0.780432471779698,10000
518,2.668464025548875,0.3799771941047506,311.98951092837024,7.326372544427e-14,0.0384,0.0804,0.9702,0.036,0.0002,0.0003,2.4629534296760404e-16,0.0031294605529284484,0.0033617638398002994,0.08149636856584502,0.023,1.6695652173913043,-30.299089124635863,0.3891093593568098,10000
519,9.20868596937397,0.2260332674024409,23.45663205317021,3.3806058500000002e-18,0.0,0.0064,0.0,0.0,0.0,0.0,9.144979669584262e-19,0.0,0.27051304042393054,,0.0,0.0,-35.70749207517863,1.640735711418735,10000
520,13.712010923384886,0.3165803589737926,2559.8849146244847,8.0313022162556e-14,0.481,1.0005,0.8107,0.2317,0.0814,0.0021,8.557140254360173e-16,0.014464605852986392,0.010654735712771786,0.03007194564030435,0.1737,2.769142199194013,-30.545585412779072,0.8604199482077005,10000
521,5.098186323032146,0.4126306559723563,20.28047568135981,9.3396083e-19,0.0,0.0024,0.0,0.0,0.0,0.0,5.033397296945146e-19,0.0,0.5389302351090192,,0.0,0.0,-36.25402841458493,1.5610892171753508,10000
522,13.319242562662712,0.5609259574074612,2449.3203946509625,8.14891201972649e-14,0.5926,1.2289,0.7775,0.2683,0.0854,0.002,8.625768106454252e-16,0.01634102894320588,0.010585177610917153,0.027575141652389265,0.2042,2.9020568070519097,-30.532513124429173,0.8665413762079248,10000
523,13.231386397687007,0.6489432308856637,306.80587052974374,8.167682888050153e-14,0.1769,0.3109,0.8027,0.1169,0.0,0.0004,3.0333595315350175e-16,0.007085595216067355,0.0037138556590792945,0.04005424090484655,0.0982,1.8014256619144602,-30.36671795973309,1.3157118222514395,10000
524,1.041513148102492,0.3659429139141847,91.15545974691331,4.212077793007e-14,0.009,0.0249,0.9861,0.0105,0.0,0.0,4.562015522028869e-17,0.0012377613684876954,0.0010830795978181706,0.13752904094307727,0.0066,1.3636363636363635,-30.8137125235093,0.27265078194989006,10000
525,11.441898341783016,0.3510299310098187,226.1019595598814,7.598034805141223e-14,0.1028,0.221,0.8696,0.0713,0.0,0.0001,2.3569079975422673e-16,0.005791940146191577,0.0031019968425881144,0.05634183021587137,0.0572,1.7972027972027973,-30.367761437250262,1.065257791433393,10000
526,14.654714974006204,0.3453926410590193,243.3437531431768,7.453539407217094e-14,0.1176,0.2598,0.8279,0.0867,0.0,0.0002,2.684552777702758e-16,0.005425861037365377,0.0036017154146972996,0.04613827412725661,0.0718,1.6378830083565459,-30.429205017143232,1.2081371405062329,10000
527,14.717066085868789,0.2312792245707956,15.684252659649562,2.8936272e-19,0.0,0.0011,0.0,0.0,0.0,0.0,1.2415875644779182e-19,0.0,0.4290765460311951,,0.0,0.0,-35.70892495773729,1.0115550934630673,10000
528,2.786341205616868,0.5833618908347032,1902.4389028579017,6.771072288917e-14,0.1612,0.2691,0.9487,0.0665,0.0215,0.0017,7.13111616626536e-16,0.0077529005376487745,0.01053173834510331,0.048094916486654926,0.0662,2.4350453172205437,-30.645467902974374,0.7210277976625088,10000
529,11.71880131670244,0.328395060172455,217.60075608765425,7.079560177764997e-14,0.1012,0.2168,0.8674,0.0669,0.0,0.0003,2.211217369786462e-16,0.005412835290177216,0.0031233824054936405,0.05348651472507131,0.0582,1.738831615120275,-30.43882057460522,1.0706329735711735,10000
530,12.70217826838836,0.2888396255058822,2832.0532368835798,8.295404158303e-14,0.4456,1.0202,0.8267,0.2188,0.0872,0.002,9.068292987941176e-16,0.014058585575470895,0.010931707262104377,0.031549788095760534,0.1654,2.694074969770254,-30.521804578125177,0.8327547405155152,10000
531,6.334906456987262,0.2348107435837323,1088.0211584607396,6.35359260903257e-14,0.1973,0.3383,0.9131,0.0992,0.0255,0.0004,5.472173806983052e-16,0.008211212663263577,0.008612723767028357,0.04161790503428067,0.0921,2.1422366992399566,-30.625322389020152,0.6605242182153473,10000
532,1.6048754024934966,0.582318117618263,465.9893847860584,6.242174472989e-14,0.042,0.0782,0.9742,0.0324,0.0012,0.0005,3.5125086285637756e-16,0.0031693223976815683,0.005627059358502435,0.07546005708765638,0.0246,1.7073170731707317,-30.509576550728163,0.4418683011213341,10000
533,4.768196024034218,0.6692404669142724,1948.587396466939,7.1219408057386e-14,0.2557,0.473,0.9123,0.1104,0.0354,0.0015,7.457936480347277e-16,0.010323875688951514,0.010471775438428164,0.04037495380896173,0.0953,2.683105981112277,-30.612677419753982,0.7575682841543415,10000
534,1.4323413862650916,0.1335532455245188,53.39855282736166,1.6289821568567e-14,0.0044,0.03,0.9711,0.0077,0.0,0.0,2.6333707845084413e-17,0.0009477097738134488,0.0016165743580579294,0.215388584957602,0.0031,1.4193548387096775,-31.778736868494814,0.4858308940618107,10000
535,5.4214220646077385,0.268816557853135,2700.6655514471613,7.438649687355e-14,0.2189,0.4231,0.9293,0.0942,0.0415,0.0009,8.430375520721826e-16,0.009432241288133577,0.011333206798342267,0.04308927038891538,0.0871,2.513203214695752,-30.605731325722203,0.7687993087503614,10000
536,12.279987067534268,0.3502648260564869,18.771281843118725,5.3038535e-19,0.0,0.0017,0.0,0.0,0.0,0.0,2.619620437179981e-19,0.0,0.4939088979701233,,0.0,0.0,-36.082845529078305,1.6472113654565306,10000
537,13.294092616526587,0.3818398036398263,1841.8037970428825,7.324321872997149e-14,0.4422,0.8741,0.8068,0.2134,0.0634,0.003,7.256011421017903e-16,0.013213757086371528,0.009906734776046519,0.029881856821283418,0.1746,2.5326460481099655,-30.58298343623829,0.8097608811479307,10000
538,10.577538825949912,0.4847672316972804,72.1093180607239,2.62809288304681e-17,0.0067,0.0413,0.0,0.0,0.0,0.0,3.3408962908985156e-18,0.0011070833588110408,0.12712245873994132,0.1652363222106031,0.0047,1.425531914893617,-36.036210243220225,2.272841001894889,10000
539,7.210669104620813,0.3392694303728555,707.8198069971548,6.2221263971637e-14,0.1714,0.3319,0.9026,0.1015,0.0168,0.0011,4.529087186262259e-16,0.0075344462827787685,0.007279002220730846,0.043958263026713934,0.0834,2.0551558752997603,-30.59829917191036,0.6538645858060855,10000
