run_id,thickness_cm,w_regolith,incident_energy_mev,target_dose_sv_per_particle,target_secondary_neutrons,target_secondary_gammas,transmission_probability,target_secondary_protons,target_secondary_pions,target_secondary_light_ions,sem_dose,sem_neutrons,rel_sem_dose,rel_sem_neutrons,p_nuclear_interaction,mean_neutrons_given_interaction,log_mean_dose,log_std_dose,n_events,target_dose_sv_per_particle_shrunk,target_dose_sv_per_particle_shrunk_sem,target_dose_sv_per_particle_gp_only,target_secondary_neutrons_shrunk,target_secondary_neutrons_shrunk_sem,target_secondary_neutrons_gp_only
900,8.63757164601424,0.0095513878005756,1703.0377389825148,6.9282339539327e-14,0.2478,0.5309,0.8945,0.1236,0.0391,0.0012,6.779107145664575e-16,0.0095534623495508,0.0097847549472784,0.0385531168262747,0.1081,2.2923219241443107,-30.610269792624447,0.7311471065050694,10000,6.920513848192537e-14,9.8244424397447e-16,6.910730502694678e-14,0.24520089538236867,0.006484056315414733,0.2429810342882719
901,13.66708522849961,0.0925355394114908,14.55670863655009,1.7493009999999998e-19,0.0,0.0006,0.0,0.0,0.0,0.0,1.7256814881727168e-19,0.0,0.9864977429114352,,0.0,0.0,-36.135446335974194,3.029526024062188,10000,3.031215475247769e-17,8.653502786926213e-16,9.002558126381316e-17,0.0,1e-15,-1.0679890919601531e-05
902,9.018336812852707,0.6541593575916845,153.34132689606392,2.5699113609251312e-14,0.0767,0.1788,0.848,0.0207,0.0,0.0,1.0675769404747594e-16,0.0043293862565652,0.0041541391532291,0.0564457139056743,0.0495,1.5494949494949497,-31.528250819210484,1.334353103520883,10000,2.58014398992701e-14,8.622775942051894e-16,2.5984287383870872e-14,0.07747334808456754,0.0038798495103811626,0.08062789397203661
903,13.398000498199554,0.3691464026400724,2396.103021792481,7.942782202421e-14,0.5034,1.0407,0.8046,0.2403,0.0823,0.0022,8.2977578697636095e-16,0.0151169340863025,0.0104469160280316,0.0300296664408076,0.1784,2.821748878923767,-30.5386451885538,0.8269164059735136,10000,7.977147426928501e-14,1.0190827599784017e-15,8.011702022857427e-14,0.4887991526311707,0.007544170170163405,0.4839566983794288
904,5.309669743129951,0.5991349005376175,8322.980418905916,1.3650206259028e-13,0.3497,0.8874,0.9066,0.1598,0.1968,0.0105,1.8712353051091658e-15,0.0133236159834441,0.0137084764112744,0.038100131493978,0.1134,3.083774250440917,-30.303567779502107,1.0789211805028849,10000,1.3515343692204276e-13,1.3046329303246464e-15,1.3463306640746248e-13,0.34905788992234604,0.007348946928151575,0.3487771193859277
905,5.067220289622828,0.3026318500208616,1465.6094447839944,6.626763251968999e-14,0.203,0.3353,0.9216,0.0933,0.026,0.0014,6.477975705110748e-16,0.0087365171935541,0.0097754747812756,0.0430370305101189,0.0888,2.286036036036036,-30.63351927990676,0.6923171106206003,10000,6.603857335102277e-14,9.645105351745923e-16,6.576447947893659e-14,0.19445373266571758,0.006148166062301915,0.1860686979809969
906,13.030553351591394,0.2788069731577616,305.47482305504366,7.939047094941902e-14,0.1128,0.2462,0.8716,0.0957,0.0001,0.0002,2.510051741533145e-16,0.0057368028631554,0.0031616536739432,0.0508581814109529,0.0627,1.799043062200957,-30.295534979258854,0.9028899165494672,10000,7.997129911512487e-14,8.774080944572581e-16,8.095017164811737e-14,0.11405945456950609,0.004784035392802158,0.11693509121553966
907,3.120463824486839,0.5631008686148752,149.68535693307646,6.27306471886244e-14,0.0466,0.0953,0.9504,0.0307,0.0,0.0004,1.1530193706771218e-16,0.0035445874809406,0.0018380479436313,0.0760641090330606,0.0273,1.706959706959707,-30.460982060615034,0.5965934916833487,10000,6.283738000784376e-14,8.606886447609952e-16,6.302218801934545e-14,0.04575131470027864,0.003281911239963507,0.040653529449866915
908,12.506432578847743,0.4173209528919032,859.8656146110993,6.477333272858971e-14,0.3198,0.5743,0.8206,0.1706,0.0314,0.0014,5.11776837069075e-16,0.0101765982683424,0.0079010422269531,0.0318217581874374,0.1466,2.181446111869032,-30.61348836365252,0.8378641680345824,10000,6.444541461790201e-14,9.26132986072856e-16,6.400941009922996e-14,0.3185207705471445,0.00659805098340756,0.31759304487231865
909,13.057391142339398,0.3787497200321387,84.37507852247116,4.58061906415592e-17,0.0098,0.0506,0.0,0.0001,0.0,0.0,5.38820657248221e-18,0.0016585147171812,0.1176305319655544,0.1692361956307369,0.0064,1.53125,-35.74569146658598,2.358381949321714,10000,0.0,8.532018596581902e-16,-2.5998085741492547e-16,0.009673048764994053,0.0016287739633611734,0.0062282111839234156
910,10.60397473211236,0.541660579100376,23.168073133231424,1.6657557470000004e-18,0.0,0.005,0.0,0.0,0.0,0.0,6.284662015037645e-19,0.0,0.3772859272048872,,0.0,0.0,-36.34036561778068,1.7058712959584392,10000,1.596763130068782e-17,8.56825354829093e-16,4.1160550150394716e-17,0.0,1e-15,-6.481340857986129e-05
911,10.432881790643174,0.0376730455783837,3936.225087873154,9.237720735789999e-14,0.3547,0.8269,0.8718,0.1706,0.0969,0.0038,1.1154931422365417e-15,0.0119742694688624,0.0120754152906436,0.0337588651504438,0.1339,2.648991784914115,-30.48452893873821,0.8816828523439562,10000,9.22831151685262e-14,1.1259261753231626e-15,9.220290190992907e-14,0.35590667215625493,0.007108140926027903,0.35656324745798107
912,5.319639117657643,0.3497528415542188,163.14982344929646,6.34565499239744e-14,0.054,0.1137,0.9386,0.0367,0.0,0.0005,1.3315197456587478e-16,0.0038819978092084,0.0020983172694607,0.0718888483186746,0.031,1.7419354838709675,-30.45589993285939,0.6392183147278246,10000,6.342386391017096e-14,8.56802953719425e-16,6.337137671725024e-14,0.05423526677289761,0.0035408298294427433,0.05540001770318276
913,4.8212972471088005,0.5459565489789325,525.1836325684715,6.159273336869999e-14,0.1035,0.1965,0.9325,0.0724,0.0039,0.001,3.7293643797161473e-16,0.0056162201873608,0.0060548772164271,0.0542629969793316,0.0546,1.8956043956043955,-30.55477712280251,0.579641418267686,10000,6.175311376512354e-14,8.926177347542847e-16,6.198561420694098e-14,0.10637109405989709,0.0047086804611712685,0.11316460585218407
914,3.723700206850117,0.2563097543997148,6043.36562249296,1.1057235887040001e-13,0.1669,0.3567,0.9492,0.0837,0.0864,0.0068,1.5177452333506221e-15,0.0079354102649836,0.0137262625927113,0.0475458973336346,0.0669,2.494768310911809,-30.43272373106869,0.9758887317975288,10000,1.1224501780337381e-13,1.218848424847649e-15,1.1310555198078617e-13,0.17336300237708407,0.005867774268697493,0.18116000596160725
915,1.160694227418143,0.5879037393117442,159.0840635402914,7.691958158748999e-14,0.0172,0.0389,0.9817,0.0174,0.0,0.0001,1.0133201553950282e-16,0.0016524796727666,0.0013173760627421,0.0960743995794549,0.0129,1.3333333333333333,-30.2170616154603,0.2922127892365734,10000,7.698144564972808e-14,8.729709554746179e-16,7.711016676637243e-14,0.01721924756288526,0.0016253437864724846,0.017790906039926807
916,7.4073610921019695,0.1264512965264741,2627.5404183577134,7.608027821093e-14,0.2731,0.5667,0.9076,0.1228,0.0475,0.0011,8.477242036634564e-16,0.0108739810256563,0.0111424961054055,0.039816847402623,0.1061,2.5739868049010366,-30.58752241210571,0.7842688279941944,10000,7.581953922774214e-14,1.0284429919680266e-15,7.555399507013678e-14,0.27071655812191453,0.006769412723412477,0.2692083650581052
917,13.12657588564628,0.6258758877101241,35.142967370087085,3.743449609e-18,0.0005,0.0091,0.0,0.0,0.0,0.0,9.370481939817989e-19,0.0002645411087143,0.2503167644434022,0.5290822174287092,0.0004,1.25,-35.78999837370039,1.5615637846736148,10000,5.655385562324069e-17,8.631891138073838e-16,1.5810973582493686e-16,0.0005008087558320233,0.0002644222727074258,0.0014003888449476143
918,3.474433941378578,0.1013611586381085,1871.805122280433,6.712658926629999e-14,0.1333,0.2278,0.9565,0.0571,0.0178,0.0004,7.008211295237622e-16,0.0068976712582493,0.0104402910558067,0.051745470804571,0.0592,2.251689189189189,-30.64728193753122,0.7033787128700715,10000,6.701099295705159e-14,9.796899168533174e-16,6.687971280119815e-14,0.13357244497229132,0.005394858090318384,0.13400167747706218
919,14.77881466682393,0.5372853952352628,264.81940992949944,7.914951811766795e-14,0.1558,0.2834,0.8061,0.0953,0.0,0.0,3.0676458222309492e-16,0.0068130226572185,0.0038757605797048,0.0437292853480007,0.0853,1.8264947245017584,-30.41869139474005,1.3809601412700307,10000,7.989900289002133e-14,8.980078209451486e-16,8.131487320868234e-14,0.15296300017495174,0.005418331369870969,0.14808055013597113
920,13.50990731923808,0.5614377488232023,3088.8652011642125,8.930693935739999e-14,0.6408,1.3886,0.7819,0.2772,0.1091,0.0023,9.874155456404736e-16,0.0176399731537575,0.0110564257687625,0.0275280479927552,0.2054,3.1197663096397275,-30.47381718092232,0.873033996849624,10000,8.900763308718686e-14,1.0728414442812192e-15,8.874110144309558e-14,0.6524644394178004,0.007848986509087401,0.6553439088259113
921,8.529052864873439,0.2822995210123219,19.147425554537183,4.881082499999999e-19,0.0,0.0021,0.0,0.0,0.0,0.0,3.071174298974107e-19,0.0,0.6291994243027254,,0.0,0.0,-36.59589832302525,1.6921389800250035,10000,0.0,8.544074425648621e-16,-4.2045465138179234e-17,0.0,1e-15,0.0007784427824125972
922,3.2825108556506724,0.0724848392470177,1092.239201880329,6.216635096680999e-14,0.1082,0.1803,0.9542,0.0561,0.014,0.0006,5.327485423822225e-16,0.0055706713453518,0.008569725166379,0.0514849477389261,0.0554,1.9530685920577615,-30.634503908755903,0.6129906279201998,10000,6.212576897991812e-14,9.374335388414868e-16,6.206933179253764e-14,0.10699163118898163,0.004698898918839065,0.10401149361251129
923,14.029417331017951,0.3037245015196969,10.289658818426728,1.2669700000000001e-19,0.0,0.0003,0.0,0.0,0.0,0.0,1.2669700000000001e-19,0.0,1.0,,0.0,0.0,-34.30214817183149,,10000,3.514471354882614e-17,8.805644124236884e-16,1.2101709578316639e-16,0.0,1e-15,2.844990271574921e-05
924,1.9810507196173903,0.0429105248241362,2034.6598671247984,6.644065969282e-14,0.0829,0.1454,0.9751,0.0337,0.0113,0.0003,7.018827345583422e-16,0.0049704355466047,0.0105640542674231,0.0599570029747258,0.0426,1.9460093896713613,-30.658553022787284,0.6985081429688815,10000,6.668986905443542e-14,9.871933208633441e-16,6.699168540371959e-14,0.08353917653690422,0.004344132558540041,0.08560683953656228
925,4.664689230335499,0.5321639881639803,3689.5372858244527,8.704963577445999e-14,0.2704,0.5355,0.9182,0.1189,0.0622,0.0034,1.0854959280891925e-15,0.010749880929294,0.0124698503150736,0.0397554768095193,0.0997,2.712136409227683,-30.539740612558692,0.8590783999161514,10000,8.640584097949678e-14,1.096345809116909e-15,8.590880258299936e-14,0.26900358556437987,0.006738096361998957,0.2680999119937386
926,6.457575738980524,0.1166035633643981,177.73219543290125,7.051149676645173e-14,0.047,0.1201,0.9384,0.0401,0.0,0.0003,1.4581027497189702e-16,0.0035749654596658,0.0020678936295289,0.0760630948865072,0.029,1.6206896551724137,-30.35417134782564,0.6721112609409626,10000,7.01521060373e-14,8.608456303464545e-16,6.95535395817124e-14,0.04830397072391186,0.003303856501722762,0.055936214902361336
927,3.2577023199947206,0.2176356979812705,102.6353997804205,3.7432482484359996e-14,0.0216,0.0589,0.9614,0.0165,0.0,0.0003,6.547021733355112e-17,0.0022257222162566,0.0017490215178997,0.1030426951970669,0.0145,1.4896551724137932,-30.96482030913581,0.5751983621377592,10000,3.753404543521289e-14,8.566975298141902e-16,3.7708627423612916e-14,0.021516615748025374,0.0021562271456568314,0.020243547458199868
928,13.28997808791008,0.1275437869567372,16.543458291871342,5.9889929e-19,0.0,0.0015,0.0,0.0,0.0,0.0,3.7495663680942043e-19,0.0,0.6260762753774853,,0.0,0.0,-36.08121039732288,1.8161450721182568,10000,8.364674126058465e-18,8.601685822306912e-16,2.2688845923838744e-17,0.0,1e-15,0.0001899915222080828
929,9.833634429271337,0.3724303530187959,1397.1054008846031,6.710670095373e-14,0.32,0.6036,0.8542,0.1555,0.0414,0.0023,6.286915973937003e-16,0.0109641242788523,0.009368536799733,0.0342628883714136,0.1351,2.368615840118431,-30.619371794502225,0.7369803556428163,10000,6.728416456625372e-14,9.568712604368196e-16,6.749573303979738e-14,0.3228695941534813,0.00678800965222067,0.324653132309007
930,2.308198612268153,0.2855649349429649,27.448608810482785,3.4116503583e-18,0.0003,0.0086,0.0,0.0,0.0,0.0,8.975868786938138e-19,0.0002235978524046,0.2630946270652057,0.74532617468208,0.0002,1.5,-36.197980581168544,1.859021000514825,10000,0.0,8.539222354978293e-16,-1.7484308462528686e-16,0.0003000827055782875,0.00022352388430151756,0.0004250258436379051
931,5.750774490804235,0.6473382541657322,545.5576758515846,6.210944226578199e-14,0.1473,0.2581,0.9074,0.0974,0.0061,0.0005,3.902669414889408e-16,0.0068414144367337,0.0062835364036741,0.0464454476356672,0.0731,2.015047879616963,-30.567948890453987,0.6547650572570941,10000,6.197731716945833e-14,9.001901342487067e-16,6.17788871979658e-14,0.14889642100145908,0.005390168268338064,0.1515093543769135
932,6.024816850066279,0.5439684648769294,6833.465868470421,1.2311619264479202e-13,0.3556,0.8161,0.8976,0.1637,0.1765,0.0082,1.6630179627910312e-15,0.0129565292870087,0.0135077111066054,0.0364356841591923,0.1203,2.9559434746467166,-30.362337325095424,1.0390486839666029,10000,1.2594458102596493e-13,1.2585205666984858e-15,1.272467808485421e-13,0.3614455367568772,0.00720464638418255,0.3640620554717997
933,11.856809643090308,0.4484674933754783,2296.2283477816472,7.864893962543e-14,0.4707,0.9457,0.8177,0.2176,0.0778,0.0041,8.292660875824078e-16,0.0145167222375594,0.0105438940630583,0.0308407100861683,0.1717,2.7414094350611533,-30.54827731239577,0.8244694800660224,10000,7.893343287424432e-14,1.0203271571469669e-15,7.922290444155677e-14,0.47668820089828273,0.007442600461903774,0.47882347828490224
934,9.82876116205278,0.0865219329563255,235.3758772766592,9.145572993389196e-14,0.0771,0.1922,0.9064,0.0712,0.0,0.0001,2.323603464992849e-16,0.0045318443002023,0.0025406865886614,0.0587787846978249,0.0453,1.7019867549668874,-30.127881848069546,0.8349822348405849,10000,9.163051724721466e-14,8.799781491636739e-16,9.19487112558421e-14,0.07766396558028976,0.0040194977413381084,0.07974365305129594
935,3.489715526260143,0.2317799027080573,15.224321277505217,1.3848955700000001e-18,0.0,0.0026,0.0,0.0,0.0,0.0,5.448674198473712e-19,0.0,0.3934357446513972,,0.0,0.0,-35.491560031802386,1.6775015858586917,10000,0.0,8.535308327490942e-16,-1.1025922244117078e-16,0.0,1e-15,-0.0004923241348424312
936,11.572951124177134,0.4553893152914735,29.10114464123769,2.05935154e-18,0.0002,0.006,0.0,0.0,0.0,0.0,6.401156792441824e-19,0.0001414142842854,0.3108336128197823,0.7070714214274962,0.0002,1.0,-36.2152148342969,1.5562164007536583,10000,0.0,8.528450312191741e-16,-6.375433923631116e-17,0.0001998316838950275,0.0001413953826356956,-0.00042967763986212493
937,14.749183093927364,0.5923430308019672,12.999304204818404,1.4707321999999998e-19,0.0,0.0007,0.0,0.0,0.0,0.0,8.838828216424777e-20,0.0,0.6009814850334261,,0.0,0.0,-36.400052352504346,1.584475541214624,10000,4.994449785991601e-17,8.706660036772693e-16,1.5617455298212013e-16,0.0,1e-15,0.0004530338719807847
938,4.247735938480711,0.1500059519949782,7168.609627973245,1.2359360944399998e-13,0.1914,0.4435,0.9449,0.0916,0.1152,0.0087,1.6981717825329148e-15,0.0084654456691327,0.0137399643086105,0.0442290787311008,0.0752,2.5452127659574466,-30.36545169744232,1.0255086603203978,10000,1.2181290736082523e-13,1.2913601042043724e-15,1.2093147505019313e-13,0.19393348803009228,0.006092705369765438,0.1966560814060777
939,10.46776388739597,0.0548638513846822,29.79568504188108,1.937908891e-18,0.0,0.0067,0.0,0.0,0.0,0.0,5.3652263241448605e-19,0.0,0.2768564791183911,,0.0,0.0,-36.641907205342456,1.8045246610040344,10000,5.2963467907175955e-17,8.583027107932977e-16,1.4469257326486723e-16,0.0,1e-15,-0.00013902366492207774
940,13.643980449193696,0.3762830654947285,96.80368535256964,6.22029513867747e-17,0.0175,0.0624,0.0,0.0001,0.0,0.0,6.709386886386888e-18,0.0020297258383086,0.1078628382866959,0.1159843336176387,0.0109,1.6055045871559632,-35.90909031454248,2.5257234138999776,10000,2.2842146247224206e-16,8.531956658124728e-16,5.068874272800986e-16,0.017160151076013708,0.0019761686789495757,0.010974051889412861
941,5.14441196834757,0.3425423131816427,61.16765775820039,3.2902225978899897e-17,0.0076,0.0474,0.0,0.0,0.0,0.0,4.186677906890729e-18,0.0013245374437681,0.1272460382946623,0.1742812426010788,0.0047,1.6170212765957446,-35.66815410803752,1.9213909192478464,10000,0.0,8.518081440013696e-16,-1.5829453240917879e-15,0.007603384119666741,0.0013092093712592724,0.007747066115792872
942,14.575658016932072,0.1496973363949806,55.5104780341834,1.0375092816e-17,0.001,0.0225,0.0,0.0,0.0,0.0,1.8167134509537327e-18,0.0003462831084519,0.1751033444396834,0.3462831084519138,0.0009,1.1111111111111112,-36.1717599228269,1.8157741301305883,10000,1.1400294122196461e-16,8.729674362985878e-16,3.422861360491418e-16,0.0010037090563648806,0.00034601816882568734,0.0034248450710396283
943,5.865127361759961,0.1650964214482048,595.7959811353197,6.058323860831999e-14,0.1156,0.2252,0.93,0.0765,0.009,0.0002,3.9135824068748043e-16,0.0059722048460407,0.0064598435091539,0.0516626716785529,0.06,1.9266666666666667,-30.57932073931418,0.5520608720484597,10000,6.104811625081747e-14,9.00023692323134e-16,6.17424772500798e-14,0.11560596724331057,0.004915760024566821,0.11561850331779203
944,5.111680543247044,0.2058810084100127,9696.886462405058,1.326270470149e-13,0.245,0.6045,0.9349,0.108,0.158,0.0086,1.8724051908475865e-15,0.010283388294112,0.0141178231212313,0.0419730134453553,0.089,2.752808988764045,-30.333232482254022,1.0598068056650114,10000,1.33058768585693e-13,1.3525130679013732e-15,1.3325801020740372e-13,0.24711059922473166,0.006819490420441297,0.24876741921721254
945,8.46999710292696,0.6576967472028038,6941.59161495536,1.395286447580554e-13,0.6227,1.5281,0.8443,0.2376,0.2683,0.0106,1.773039057022111e-15,0.0186061573117339,0.0127073480868146,0.0298798093973565,0.1736,3.5869815668202767,-30.2486391456216,1.093743446469538,10000,1.384376989426113e-13,1.2768909055801196e-15,1.3799322775525478e-13,0.5869287018696921,0.007918444430468817,0.5790168017258331
946,7.856530694908257,0.0223786909334628,191.61350616934573,7.445782712833112e-14,0.0597,0.1562,0.9232,0.0517,0.0,0.0001,1.6925870121457978e-16,0.0043399855469177,0.0022732156946086,0.072696575325255,0.0344,1.7354651162790695,-30.311496594637777,0.7391194605973908,10000,7.43003105296831e-14,8.656845818314991e-16,7.403070338451147e-14,0.05998807585082398,0.0038961497324745808,0.061184354401148514
947,10.06795868332508,0.0973288221000257,8462.706662729857,1.4271499009359998e-13,0.4285,1.1757,0.8739,0.2048,0.2644,0.0115,1.8736578309370955e-15,0.0144675397345435,0.0131286687523731,0.0337632199172545,0.141,3.039007092198581,-30.245963666500657,1.0846373946191827,10000,1.4122129152977592e-13,1.3049943975413262e-15,1.4064640446411345e-13,0.4197362571123312,0.007503838967132065,0.41651103797671574
948,7.2793786787063794,0.4859923497662011,25.91402622691663,2.95351942e-18,0.0,0.0071,0.0,0.0,0.0,0.0,7.818843735544673e-19,0.0,0.2647297215179534,,0.0,0.0,-35.74098695620681,1.4663280403891668,10000,0.0,8.533434234405905e-16,-4.713253555835888e-17,0.0,1e-15,0.00018331485685735283
949,12.974067384052056,0.0001084965392089,729.872601573368,6.277181094338714e-14,0.2159,0.4843,0.8569,0.1383,0.022,0.0011,4.6737002920173285e-16,0.0080743568489293,0.0074455399992083,0.0373985958727621,0.1149,1.8790252393385556,-30.606324744860604,0.742754224668187,10000,6.283165989565523e-14,9.291001724959165e-16,6.292798554853516e-14,0.21294271004312315,0.006019310994801754,0.20924321947658944
950,6.78311780121694,0.4687987181352925,1855.1110416348067,7.15717200021e-14,0.306,0.5298,0.8915,0.1394,0.0401,0.0015,7.311538332822795e-16,0.0116494622621432,0.0102156806244257,0.0380701381115792,0.1146,2.670157068062827,-30.59751431603184,0.7507585573543821,10000,7.12014724920954e-14,9.874205372303274e-16,7.079763804283512e-14,0.299173028283116,0.006947708407381911,0.29540421602625866
951,8.323672188971228,0.5904462497680795,153.50442893101814,3.49079107222736e-14,0.0769,0.1748,0.8725,0.0283,0.0,0.0001,1.2136990801670658e-16,0.0046347370021078,0.0034768597004364,0.0602696619259801,0.0449,1.712694877505568,-31.165168641892333,1.1879094999093651,10000,3.456903819794024e-14,8.579389655224325e-16,3.4007921858130397e-14,0.07662917122280719,0.004084887329466179,0.07568660205863557
952,9.384498563504703,0.5210652154954507,269.46627603775977,9.589844791896629e-14,0.1256,0.2266,0.88,0.0828,0.0001,0.0003,2.7910150322568366e-16,0.0063833015480913,0.0029103860310807,0.0508224645548674,0.0668,1.880239520958084,-30.11381532179643,0.941423368853093,10000,9.52205773981892e-14,8.760602768252584e-16,9.417347277516088e-14,0.12324964615090835,0.005133232152676585,0.11894775757956039
953,1.7703929578823203,0.6092732672734829,106.89304129122438,4.5188869996030486e-14,0.0182,0.0528,0.9707,0.0177,0.0,0.0001,6.515404871123705e-17,0.001899272682811,0.0014418162861111,0.1043556419126962,0.0123,1.4796747967479675,-30.76080955774459,0.4633559360753559,10000,4.525652740580114e-14,8.595288238665536e-16,4.537745365697349e-14,0.018205844181086932,0.0018573198073584803,0.01833376499862241
954,9.686367924875114,0.1413513498990693,3141.7403947753064,8.1683790883569e-14,0.3377,0.7372,0.8719,0.1678,0.0759,0.0026,9.344691360181084e-16,0.0116986989428609,0.0114400804114256,0.0346422829223006,0.1305,2.5877394636015327,-30.54720928751907,0.8236597964984237,10000,8.164882470170091e-14,1.050077771812428e-15,8.161745528561932e-14,0.342345534471046,0.006959869744674083,0.34489053882250553
955,3.4348440024427926,0.0744751273123407,1011.3142635399764,6.202801692287e-14,0.0969,0.1773,0.9565,0.0557,0.013,0.0007,5.16754412893685e-16,0.0053975876459062,0.0083309839412769,0.0557026588844811,0.0499,1.9418837675350704,-30.62634895680047,0.6002346405433563,10000,6.209004052525681e-14,9.340341833569313e-16,6.217821123799944e-14,0.09903518352616333,0.004591046794887087,0.10462150803685658
956,7.991313362308746,0.2216497629121788,5067.072090923797,1.0849583446907999e-13,0.3368,0.7667,0.895,0.1555,0.123,0.0072,1.4132397589371049e-15,0.0125750701484693,0.0130257513189583,0.0373369066165953,0.118,2.854237288135593,-30.419212414396466,0.9714498587157137,10000,1.0815319728989772e-13,1.1861903714334938e-15,1.0796434071449513e-13,0.3409938407258252,0.007123608726231227,0.3429756506719752
957,5.037061138257932,0.6626572114735046,148.42289683361977,4.9684309447304666e-14,0.0559,0.1353,0.9191,0.0397,0.0,0.0,1.2114879961300999e-16,0.0035998353964435,0.0024383714086134,0.0643977709560569,0.0342,1.6345029239766082,-30.73165033359776,0.8059574864237306,10000,4.993245304003069e-14,8.645723828700207e-16,5.0382096109066265e-14,0.05656452898793643,0.0033318626503065843,0.060536058990786554
958,6.822894137644688,0.2308988293986586,3903.4701218475343,8.864569697167e-14,0.3053,0.6206,0.9055,0.1376,0.0771,0.0026,1.0809150742133993e-15,0.0116319697932949,0.0121936553170634,0.0381001303416147,0.1106,2.760397830018084,-30.5171470283154,0.8680752846493657,10000,8.918264256807538e-14,1.0934792130873796e-15,8.959507350776991e-14,0.29774397983827694,0.006939575701377459,0.2935684035990097
959,4.953587807536433,0.1551531149497051,2387.8003966902243,7.281774203211e-14,0.1955,0.3678,0.9348,0.0879,0.0335,0.0012,8.1856094128509165e-16,0.0088099793741902,0.0112412293823136,0.0450638331160625,0.0801,2.4406991260923845,-30.618972502219343,0.7637218517862009,10000,7.2566937195158e-14,1.0147501686759932e-15,7.231379171976911e-14,0.19624625716021682,0.00616863219113901,0.19696400057254862
960,1.017155885967465,0.2337563356867158,194.49151227280024,9.579487865192002e-14,0.015,0.0254,0.9892,0.0122,0.0,0.0,1.4406067694526475e-16,0.0017657326471405,0.0015038452887311,0.1177155098093727,0.0101,1.4851485148514851,-30.001603167707547,0.3119397155155183,10000,9.583665623010865e-14,8.833747957372821e-16,9.593133888615693e-14,0.014945380257798822,0.0017330808197444053,0.013509365192124922
961,8.24892863454292,0.604544081056517,554.0594331891098,6.1444424569923e-14,0.1957,0.3454,0.8646,0.1253,0.0075,0.0009,3.9523521352959484e-16,0.0081158325311558,0.0064324015774583,0.0414707845230242,0.0979,1.9989785495403476,-30.60174536203768,0.7808386280671628,10000,6.158509377897994e-14,9.024843459925399e-16,6.179869744373471e-14,0.19615828602982022,0.005934814465628395,0.19668502484922346
962,14.094440526028515,0.4512940287794072,74.7796423573747,3.0981105749726284e-17,0.0091,0.0353,0.0,0.0,0.0,0.0,5.1259734558063675e-18,0.0015172175832488,0.1654548258288571,0.1667272069504234,0.0054,1.6851851851851851,-36.11322919015655,2.666976401243521,10000,2.4271887057040384e-17,8.606270689536796e-16,1.1819840790298498e-17,0.008908652813680381,0.001494937999164373,0.0025365325535190164
963,4.685482651685691,0.1595316114809619,2642.6366082944064,7.45234105475e-14,0.2086,0.3885,0.9321,0.0935,0.0358,0.0014,8.303776016836256e-16,0.0093154324498743,0.0111425067047133,0.0446569149083144,0.0843,2.4744958481613284,-30.599921928281915,0.7654788701421343,10000,7.417589299141699e-14,1.0167527558986547e-15,7.383371510204462e-14,0.2005712859147067,0.006337472662279664,0.1936535431530636
964,4.1675685044250805,0.0281818646892048,142.5694924786622,5.953248708642e-14,0.0359,0.0782,0.9618,0.0284,0.0,0.0002,9.50562949513786e-17,0.0032591687925177,0.0015967129814917,0.0907846460311359,0.0192,1.8697916666666667,-30.490038594546185,0.4508864753488567,10000,5.967546039394501e-14,8.644884103031952e-16,5.994206522010597e-14,0.03548547411253876,0.003060614160515634,0.032391001536787395
965,8.269841238153436,0.5926785662501469,3203.258400173384,8.345767902976e-14,0.4455,0.9192,0.8571,0.1988,0.0823,0.0026,9.546102415694842e-16,0.0148089468055817,0.0114382553249423,0.0332411825041116,0.1468,3.034741144414169,-30.533978998778064,0.8430129032462657,10000,8.445784183655756e-14,1.0555727848965405e-15,8.533272777672153e-14,0.4616010647336557,0.007479698687260993,0.46711522902249025
966,1.8901846659667545,0.1818039610028587,65.64960182542883,2.1121045604233e-14,0.0072,0.0419,0.9658,0.0091,0.0,0.0001,3.591097593397941e-17,0.0010931310504918,0.0017002461244997,0.1518237570127531,0.0061,1.180327868852459,-31.52237971255248,0.4921457607837495,10000,2.101467411377679e-14,8.575083304485114e-16,2.0826824995421175e-14,0.007200507835074045,0.0010846533836459877,0.007232868199831821
967,14.664641728934193,0.3746636937267278,98.6292798228437,3.526167181501252e-17,0.0106,0.0546,0.0,0.0,0.0,0.0,4.00957946549225e-18,0.001899769699856,0.1137092843052661,0.1792235565901959,0.0067,1.582089552238806,-36.01377278465763,2.277375070965004,10000,0.0,8.635074560912804e-16,-6.168082462708969e-16,0.010571100380883859,0.0018569978372184866,0.009950885147382432
968,6.11112816609648,0.5685639050448519,34.83888013413333,8.573009645740001e-18,0.0013,0.0136,0.0,0.0,0.0,0.0,1.5819809587138933e-18,0.0005194785710677,0.1845304069499085,0.3995989008213376,0.0009,1.4444444444444444,-35.59677461401502,1.8639802120866,10000,1.6055146255398867e-17,8.562330970134597e-16,2.9127870877713594e-17,0.0012957412421322847,0.0005185473483521339,0.00011106951131861775
969,8.699462390196464,0.6944359966306349,272.1851187572707,9.606977625079192e-14,0.1286,0.2474,0.8654,0.0903,0.0,0.0004,2.9088947505839373e-16,0.0058506091104,0.0030278979134813,0.0454946276080876,0.073,1.7616438356164383,-30.12751251678575,0.9844141585080968,10000,9.551123348751938e-14,8.912479643404786e-16,9.449787593775068e-14,0.13142772611296985,0.004888859143316666,0.13797118582835682
